order_id,product_id,add_to_cart_order,reordered
1312959,22358,6,0
649389,28244,5,0
1547009,980,4,0
1570506,41755,3,1
313406,16748,4,1
1704955,16748,13,1
428124,23672,4,0
2033894,32221,5,0
1652315,26796,11,0
323292,30328,10,0
1274291,30328,14,1
293345,44853,1,1
908502,44853,8,0
1401239,44853,4,0
2278517,16388,11,0
217729,35617,4,0
2476150,798,3,0
428124,18917,3,0
1827441,18917,9,1
1243995,38969,3,0
2839468,9866,4,1
2187154,7123,3,0
2868976,10544,8,0
1744197,25440,6,0
3211494,46316,4,0
3202697,20374,4,0
957706,20765,5,0
3157711,46392,21,0
3211494,9461,6,0
1878542,31199,2,0
3277784,15884,16,1
428124,2430,5,0
2676112,40673,11,1
264071,45959,9,0
126884,37321,8,0
1447604,1708,8,0
126884,39875,7,1
2184002,37035,3,1
649389,26112,8,0
112828,22950,12,1
113451,22950,27,0
868217,22950,5,0
1238383,22950,21,0
1823968,22950,10,0
2442333,22950,11,1
3417499,22950,13,0
3073961,2707,1,0
3192728,2707,15,0
2992440,42677,2,1
3357627,38090,3,1
277890,13838,3,1
285978,13838,2,1
1158156,13838,22,1
1181772,13838,12,0
1818388,13838,2,0
1928225,13838,12,0
2199237,13838,3,1
2612483,13838,6,1
2872938,13838,2,0
3166798,13838,33,1
140564,29252,14,1
285978,36953,3,1
297808,36953,1,0
952888,36953,5,1
712970,7014,11,0
1001121,7014,5,0
1036128,7014,17,0
1307545,7014,6,1
1431885,7014,61,1
2796758,7014,19,1
2981655,7014,10,1
857780,47668,13,1
1180954,47668,2,0
152077,2581,15,1
593783,2581,19,0
1529687,2581,18,1
1728051,2581,1,1
1931588,2581,14,1
2395508,2581,27,1
2400482,2581,10,0
3176655,2581,14,0
828011,33290,1,0
891503,33290,4,1
1034370,33290,7,1
1267958,33290,13,0
1598185,33290,7,0
1622583,33290,1,1
1885555,33290,3,0
2066405,33290,2,0
2136914,33290,6,1
2139925,33290,25,0
2325784,33290,13,0
2998330,33290,6,1
3287477,33290,4,0
1878542,36545,6,0
2492961,36545,1,0
386490,3098,13,1
1004513,3098,10,0
1369487,3098,11,1
243347,12442,18,0
642848,12442,8,1
704084,12442,14,1
2255278,12442,1,0
2834104,12442,1,1
502722,33316,16,0
1062612,33316,13,1
1256098,33316,18,0
1565038,33316,7,0
2214026,33316,28,1
2953320,33316,4,0
3108519,33316,16,0
1062572,30073,16,0
2279132,30073,16,0
1643045,26717,9,0
3065489,26717,18,0
3207563,1148,3,1
574624,46673,2,0
2952823,46673,1,0
3044887,46673,12,1
565745,33810,13,0
2654850,33810,4,1
2352619,6652,19,0
1335736,39678,3,0
1503779,39678,2,1
419022,40925,6,0
2022364,40925,21,0
3050830,40925,5,0
2660869,16869,2,1
1776091,11075,6,0
3073961,37036,2,0
2043013,1939,20,1
2796758,1939,20,1
3216233,1939,9,1
264071,47918,10,0
93539,18998,9,0
2842429,18998,8,1
1006100,5859,2,1
1708804,5859,8,0
2121582,5859,5,0
3065489,5859,17,0
2575290,42623,1,0
2825056,42623,5,0
356422,33871,2,0
112731,38408,15,0
3293351,36872,6,0
992884,38483,6,0
1196961,38483,13,0
2414588,38483,10,1
2543399,38483,7,0
2719300,38483,1,1
3063668,38483,8,0
2266209,4005,3,1
2069518,45037,7,0
346206,38015,1,0
1022664,38015,9,1
2262799,38015,2,0
877298,3473,1,0
951579,3473,6,0
2104257,3473,5,0
2266209,3473,1,1
134180,27941,6,1
1300533,27941,8,0
1118404,14490,6,0
1480462,14490,7,0
2676112,39117,7,1
2175339,34946,5,1
3211494,49447,3,0
468994,21582,16,0
2183135,35494,6,0
1329176,32625,3,0
1705360,6076,1,0
2413469,40616,8,0
1795348,15102,30,0
2799031,21012,1,0
1561727,16668,11,1
2548828,47818,3,1
3347815,47818,12,0
1742756,44788,10,1
2279740,44788,4,1
2304625,44788,15,1
917580,45548,12,0
2574795,45548,15,1
2343714,3332,11,0
2782324,15602,1,0
2625681,10713,7,0
1913651,21771,3,0
1087743,39137,7,0
2681747,39137,2,1
2782324,46431,2,0
2116825,23907,31,1
82865,26199,9,1
1533620,33905,8,0
2951797,19031,2,0
73082,23063,11,0
2541110,2337,1,1
347802,23032,2,1
1072229,23032,1,1
1397713,23032,4,0
1543549,23032,6,1
1597927,23032,1,0
1966286,23032,9,0
2034091,23032,1,0
2405252,23032,16,0
2534611,23032,5,0
2685685,23032,5,0
778437,4802,8,0
190232,4966,18,0
291346,4966,8,0
366440,4966,12,0
1376896,4966,8,0
2207445,4966,7,0
2481759,4966,8,0
3212588,4966,16,0
253680,12157,26,0
1673281,12157,9,1
3216367,12157,7,1
3380566,12157,2,1
876285,5547,2,1
1863834,5547,6,1
2324414,5547,15,1
238550,12838,3,0
406502,17619,4,0
751134,17619,1,0
1114372,17619,2,0
1734410,17619,16,0
2904699,17619,20,0
3093078,17619,18,0
13231,2994,14,1
253680,2994,6,0
1282935,2994,21,0
2995108,22275,6,0
1429943,5913,4,0
533165,29256,20,0
6119,34190,9,1
169747,34190,11,0
320755,34190,2,0
1115688,34190,3,1
876285,17038,4,1
1084428,17038,4,1
1233209,17038,6,1
1773253,17038,24,1
349997,10492,6,0
695106,10492,9,1
868128,10492,3,1
988431,10492,5,0
1048559,10492,29,0
1584673,10492,11,1
2698171,10492,6,0
2792243,10492,12,0
36949,36724,5,0
140808,36724,4,1
193591,36724,12,1
561028,36724,15,1
865642,36724,1,1
874378,36724,7,1
1288038,36724,7,1
1440734,36724,7,1
1564051,36724,7,1
1729255,36724,6,1
2020682,36724,26,0
2309385,36724,5,1
2619312,36724,10,1
2736624,36724,3,1
3025326,36724,17,0
3216233,36724,23,0
3379952,36724,19,1
436756,22220,7,0
1838409,22220,4,1
1930720,22220,43,1
695998,95,11,0
1084209,95,1,0
1130654,95,7,0
1198602,95,6,1
1632108,95,4,0
2360537,95,13,1
2698171,95,14,1
2775512,95,16,0
2949722,95,2,1
1887641,5303,3,1
2309385,5303,4,1
657,1787,1,0
3093078,1787,19,0
2139448,6110,2,0
1259055,10565,6,0
1273407,10565,8,0
1632108,10565,6,0
313406,8069,7,0
1091555,8069,14,0
734336,9996,8,0
2081963,32927,16,0
161622,21413,1,0
395140,21413,11,1
1139930,21413,3,0
1521302,21413,15,0
1711226,21413,1,1
1853444,21413,4,1
3293003,21413,9,0
1071178,31354,4,1
2111079,27363,2,1
3389795,1979,7,0
456770,23517,6,0
734276,23517,2,0
1131425,48309,7,1
1431885,48309,43,1
3309713,48309,13,1
3093015,24673,15,0
533165,43406,13,1
1521302,43406,10,1
1712382,43406,4,0
2564232,43406,13,1
1376896,34754,10,0
1287751,21724,13,1
1632108,21724,5,0
1896486,21724,27,0
3386657,21724,32,0
1900065,21249,5,0
2451601,21249,5,0
637077,47948,11,0
922709,46688,26,0
2117632,46688,3,1
2773010,46688,2,1
1733703,2622,26,0
1289268,44989,8,1
1658476,19503,6,0
3108519,19503,11,1
3136434,19503,18,0
1173081,39182,1,1
3108519,12162,9,1
3136434,12162,17,0
424655,11384,11,1
791445,18994,15,1
897300,12592,1,0
2747263,12592,27,0
2949722,12592,1,0
922709,48204,28,0
1378233,48204,24,0
1632108,48204,3,0
1641029,48204,19,0
207527,37477,10,1
1650258,20410,3,1
1043348,16726,19,0
1781840,16726,1,0
2904699,16726,21,0
2766572,36438,27,0
338028,47008,12,1
431448,47008,8,0
848838,47008,6,1
1609755,47008,15,0
1643045,47008,13,0
2608584,47008,21,0
1245698,2964,8,0
919561,41003,10,0
2215577,41003,17,0
988431,26170,12,0
2852888,26170,7,0
2387799,9359,9,0
135389,5615,5,1
545443,30589,21,0
1734410,49128,2,0
2690754,49128,4,1
1429943,18411,3,0
2136914,18411,4,1
2626589,18411,5,0
2605909,12145,6,0
3082009,12145,6,0
1473099,6025,5,0
148551,13457,18,1
1981087,13457,3,1
2132162,13457,24,0
2139448,13457,3,0
3230438,13457,16,1
1913566,46533,12,0
406502,13440,7,0
1109727,13440,18,0
1429943,13440,2,0
1733703,13440,23,0
2666015,13440,13,1
142658,20377,16,0
406502,20377,2,0
2605909,4071,5,0
2447567,43343,12,1
640443,10648,5,1
1004513,31826,16,0
2132162,31826,23,0
1004513,20500,17,0
43977,27055,4,1
2447567,27055,11,1
848838,18893,4,1
2929675,18893,17,0
404393,11107,10,0
899794,11107,7,1
963466,11107,3,1
1650258,13496,4,1
2324414,13496,6,1
3238445,13496,4,0
448961,38632,14,1
383114,31307,5,1
578959,7886,1,0
406502,38642,5,0
1004513,2478,8,0
1900065,794,17,0
212252,24492,5,0
1650258,26390,11,1
324844,17209,2,0
1217244,15370,6,0
1662158,3556,9,0
750497,47,10,1
273954,7562,11,0
1750809,7562,10,0
1912345,7562,2,1
2447567,7562,13,1
2679954,7562,4,1
113451,17734,28,0
1946932,17734,7,0
2774450,17734,7,0
2929675,20319,18,0
1896486,27001,29,0
2255278,24197,5,0
3338689,42580,2,0
564283,33818,12,0
1008961,45863,4,1
1508844,45863,5,1
3147668,45863,10,0
1429634,34523,3,1
120251,23182,21,0
1559993,9647,3,0
1781840,49488,15,1
851535,7478,3,0
406502,48877,3,0
1139930,47752,11,0
2219886,47752,1,0
2324414,47752,25,0
934635,19764,14,1
684543,46971,2,0
1008961,20930,10,0
1397713,20930,9,0
382687,49600,20,0
922709,41424,14,1
2576572,49019,5,0
1429634,28264,4,1
1902763,33621,10,0
1581266,24855,6,0
1275710,19280,5,0
1061124,18433,9,1
3386657,18433,31,0
207527,48044,24,0
252470,42382,11,0
1749887,32218,11,1
2605909,32218,4,0
3323966,6329,20,1
2219886,34595,16,0
3072723,22027,42,0
3209446,40820,13,1
1549453,8392,9,0
1358305,6394,15,0
3231312,25411,1,0
3413607,33554,9,0
1431885,38078,58,0
2625681,41823,6,0
3217564,31346,2,1
3217564,41267,1,1
684543,47622,1,0
592889,37785,4,0
3214884,40014,24,0
640443,25655,6,1
3338689,32410,1,0
1581266,19700,5,0
1068984,38770,15,1
3027229,38770,9,0
870489,39620,16,0
2173409,39620,11,0
2619672,39620,20,1
3157711,39620,11,0
3347815,39620,13,0
1669772,7358,1,0
3326739,7358,18,0
857780,16856,11,1
2612483,16856,13,1
2736027,16856,2,0
206008,7364,4,0
2850341,7364,22,0
265606,34401,1,1
437772,34401,7,1
1663611,34401,12,1
2148083,34401,2,1
2759048,34401,8,0
3123768,34401,6,1
638290,22591,1,0
1616431,1540,10,0
1637669,1540,7,1
2195144,1540,3,1
791908,39430,16,0
971357,39430,2,1
1645130,39430,21,0
1704408,39430,15,0
2295304,39430,9,1
2125918,43888,1,0
3379467,43888,21,1
1778061,18849,1,0
3275724,18849,23,1
934540,18696,6,1
1838138,18696,3,0
2125918,18696,2,1
3155821,18696,3,0
8515,2450,11,0
281409,2450,16,1
395248,2450,20,1
915089,2450,4,1
1411700,2450,5,0
1682594,2450,5,1
1845374,2450,10,0
2139925,2450,31,1
2834104,2450,19,1
3132602,2450,21,1
3173712,2450,4,0
311469,8506,13,0
325658,8506,25,0
1639739,8506,15,1
446298,14647,8,1
934540,14647,3,1
1089223,14647,11,1
2002099,14647,1,1
1337729,17264,15,1
1698804,17264,37,1
1928194,17264,3,1
3057714,10499,3,0
437772,32412,1,1
3216367,32412,16,1
3321915,32412,15,0
915089,46782,18,1
1845374,46782,16,1
3166787,46782,7,1
1877854,35167,3,1
1926675,35167,3,0
2211382,35167,13,1
2229222,35167,9,1
2701521,35167,6,0
2981303,35167,8,0
340489,12748,4,0
934540,12748,4,1
1376896,12748,13,0
3289977,43335,1,1
1619976,20141,1,0
713015,28883,8,1
358108,11097,4,0
2295304,45094,3,1
1912680,1076,10,1
207058,330,11,0
98235,12211,3,1
1146569,3252,12,0
1632108,3252,10,0
1838138,3252,4,0
2058334,15622,17,0
1555884,21246,6,0
207527,9364,16,0
2747237,48487,16,1
909792,45267,1,0
1565038,45267,3,0
1290735,31523,9,0
1366421,36263,28,0
3027229,36263,10,0
207527,39191,15,0
2782324,45819,7,0
2886310,45819,3,0
660287,30456,8,1
306199,38488,28,0
206008,45528,3,0
3132602,21908,4,0
2983588,30547,20,0
1933745,34871,4,1
1697602,20292,22,0
788778,22941,13,0
1763873,7111,1,0
2233588,34374,12,1
1928194,33291,8,1
2370865,31261,6,0
269437,17624,5,1
246608,643,11,0
12890,47260,18,0
403960,40342,2,0
1896486,40342,28,0
973058,22534,3,0
592889,28568,3,0
1122837,19385,6,1
1673281,19385,6,1
2402892,19385,2,1
592889,9864,5,1
592889,24787,6,1
592889,32426,7,0
640496,4477,2,1
924484,4477,5,0
3398338,4477,9,0
119146,16133,5,1
3389795,4185,3,0
3183504,13505,2,1
2402892,38024,3,1
979648,25696,10,0
592889,12577,8,0
592889,22722,9,0
3171631,4448,8,0
224857,40878,5,1
426443,40878,17,1
2240020,40878,4,1
2978581,40878,14,0
2397259,15364,8,0
123724,36772,3,1
390271,36772,5,1
642848,36772,4,1
1847100,36772,6,0
2008302,36772,9,0
2057393,36772,9,0
2069518,36772,2,0
2189714,36772,25,0
2262799,36772,10,1
2397259,36772,6,1
2448322,36772,2,1
2603873,36772,18,0
2787061,36772,16,0
2828523,36772,6,1
2850241,36772,8,0
3014823,36772,6,1
3352252,36772,6,1
504385,27423,1,1
859465,27423,9,0
1939675,27423,11,1
3152677,27423,3,0
3227207,27423,8,0
247565,18019,7,0
633169,18019,10,1
639041,18019,5,1
689008,18019,11,0
1044490,18019,19,1
1092587,18019,7,0
1409656,18019,23,0
1656354,18019,6,0
1720714,18019,4,1
2022364,18019,8,0
2156147,18019,12,0
2352289,18019,6,1
2513821,18019,13,0
2867946,18019,24,0
3121717,18019,26,0
3189384,18019,4,1
134180,16370,11,1
2902615,43249,27,0
860231,25246,10,1
120251,7860,4,1
531862,7860,12,0
959731,7860,2,1
2912881,7860,3,1
513903,26521,13,0
1366351,26521,4,0
966484,31596,4,1
1142671,31596,26,1
2968612,31596,7,0
365208,41238,5,0
1143011,41238,15,1
1729255,41238,9,1
347802,17322,30,0
2279979,17322,11,0
208718,35004,10,1
449182,35004,3,1
637341,35004,2,1
822747,35004,6,0
975630,35004,5,1
1143011,35004,22,1
1146245,35004,21,0
1847100,35004,5,0
1880731,35004,1,1
2057393,35004,10,1
2397259,35004,5,1
2595820,35004,8,0
2751825,35004,13,0
2860013,35004,14,1
3009850,35004,6,1
3060706,35004,10,1
3118036,35004,5,1
3163673,35004,4,1
3361879,35004,8,0
3375291,35004,2,1
1609755,30620,17,0
2050036,30620,11,1
2934256,30620,5,1
2271229,7241,5,0
3320346,7241,5,1
859465,38533,10,0
1796111,38533,1,1
276136,32360,13,1
1260523,32360,3,1
1280835,32360,3,1
1288038,32360,6,1
1815388,32360,9,1
2190866,32360,18,1
902774,4163,12,0
1183136,4163,8,0
2315768,4163,9,1
2493331,4163,6,1
2641398,4163,3,1
3026527,4163,4,0
3220218,4163,5,1
109258,27829,12,0
841603,27829,13,1
1912111,27829,1,0
1118416,7702,5,1
117335,42110,7,0
198286,42110,5,1
704084,42110,8,1
782813,42110,4,1
794393,42110,5,1
912933,42110,7,1
924325,42110,20,1
958995,42110,19,1
1111269,42110,17,0
1146245,42110,14,1
1645130,42110,8,0
1854366,42110,5,0
2170617,42110,8,1
2230270,42110,23,0
2277955,42110,13,1
2289633,42110,7,1
2395508,42110,18,1
3024070,42110,7,1
3025326,42110,5,1
936805,39699,3,0
1146245,39699,22,0
1645130,39699,6,0
3183265,39699,11,0
3323805,39699,10,0
3358242,39699,12,0
3209839,33219,13,0
3314051,33219,1,0
1243407,38205,6,1
1662158,38205,6,1
2953799,38205,20,1
6181,1090,21,0
208718,1090,23,1
361580,1090,5,0
453546,1090,4,1
812102,1090,19,0
1253660,1090,6,0
1715398,1090,17,0
1847100,1090,4,0
2081963,1090,20,0
2181498,1090,1,0
2465103,1090,10,0
3235212,1090,15,0
3361879,1090,7,0
740226,12087,1,1
1008961,12087,9,1
1041517,12087,11,0
1830745,12087,2,0
1838419,12087,3,0
1866363,12087,7,0
1891969,12087,4,0
54705,40316,3,0
1878542,40316,9,0
611386,25825,8,0
959731,25825,12,1
2990315,25825,6,1
633169,47532,5,1
987730,47532,12,0
1792296,47532,7,0
875176,38240,9,1
553915,11909,5,0
984260,11909,1,0
3420412,11909,4,1
46179,45679,40,1
130214,45679,13,1
802694,45679,9,0
888618,45679,6,1
2393782,45679,5,1
86648,8013,5,1
293345,8013,4,1
2408478,8013,6,0
2613153,26061,7,0
497124,9133,18,1
2081963,9133,21,0
2619312,9133,18,1
3026527,9133,3,0
46150,8149,3,0
157727,8149,1,1
2248289,45025,5,0
689008,7778,12,1
2022364,7778,7,0
2371705,7778,13,0
2397259,7778,7,0
2619672,7778,18,1
2874165,7778,16,0
3152677,7694,2,0
69772,18599,31,1
158599,18599,10,0
365208,18599,4,1
2120017,18599,3,1
2298847,18599,10,1
2747263,18599,15,0
2795141,18599,11,1
2888053,18599,2,0
3219038,18599,27,0
347802,31966,31,0
2279979,31966,12,0
1429809,16523,5,0
2397705,16523,3,0
3281228,16523,7,0
2995108,34269,13,0
1393488,14892,6,1
1985437,37849,9,0
2709448,37849,1,0
433587,31970,3,0
1142927,31970,29,0
1504793,31970,9,0
1796111,12403,11,0
3175529,12403,1,0
2533164,17317,5,1
3121717,34625,29,0
325658,34013,15,1
561520,30257,1,1
592889,30257,2,0
1645130,30257,7,0
1943952,30257,3,1
531862,46244,13,0
2768426,46244,3,1
1981073,33295,13,1
1985437,33295,12,0
1720714,47570,23,0
3346787,47570,2,0
2995108,23445,12,0
276136,18094,8,1
1164831,18094,4,1
1243407,18094,7,1
2347817,18094,7,1
1866363,27570,8,0
513903,28380,14,0
676640,28380,12,0
987730,27706,11,0
1337729,27706,14,0
257104,33636,25,0
885550,33636,6,1
1217244,33636,4,1
1376296,33636,8,1
1801356,33636,9,1
2170617,33636,7,1
2248289,33636,7,0
2498464,33636,11,0
3323805,33636,9,0
1529687,33206,25,0
1552771,43483,4,1
1769845,43483,2,0
497124,32035,15,0
924970,32035,6,1
2120017,32035,5,1
3212588,23313,8,0
2847284,278,21,0
3162458,278,9,0
475092,126,5,1
730628,126,5,1
2801973,18628,20,0
2133378,36266,8,0
3212588,36266,14,0
2664106,17056,30,1
3167214,17056,2,0
2513821,24597,9,0
3184100,24597,5,1
1181772,18337,9,0
3118036,18337,20,1
3212588,42830,15,0
453546,35352,12,1
497124,35352,13,1
2043385,15412,3,0
2022364,17353,9,0
739600,21170,15,1
3220218,19650,9,1
1505080,39966,2,1
2482861,39966,2,1
3323805,39966,11,0
946375,38912,6,0
1448713,13642,8,0
3075358,13642,1,0
1697421,27304,16,0
2173791,27304,4,0
737943,3616,13,0
2211002,3616,12,0
1109686,10292,15,1
1194685,10292,15,1
1217244,10292,3,1
3170404,10292,9,1
689008,36065,1,1
2425887,6680,11,0
2838531,6680,14,0
2934256,6680,4,1
3173005,6680,2,1
594551,45169,10,1
346206,45029,21,1
475092,7723,4,1
497124,14986,17,0
3072873,14986,2,1
1044490,39224,21,1
2279979,39224,23,1
3121717,39224,28,0
2600844,8928,6,0
2332479,31235,3,1
2189714,3053,20,1
347802,44041,32,0
1412362,28518,10,1
2451601,28518,4,0
915089,25999,16,1
600654,18321,3,0
1171003,4054,1,1
1228626,4054,10,1
3375291,22581,9,0
1376896,18468,16,0
1899557,18468,21,1
2830498,18468,6,0
2148717,49608,4,0
2221752,49608,2,0
724574,34811,12,0
640443,37725,13,1
924484,13527,6,0
1732166,16189,11,0
1008961,39028,11,0
872578,21517,1,1
2371705,21517,10,1
2557663,41930,6,1
435262,13360,8,0
435262,35822,15,1
3412540,27938,1,1
2279979,10695,14,0
146235,5275,1,0
724574,9072,11,0
347802,8494,33,0
3375291,15663,3,0
1928225,9236,9,0
1692814,32660,10,1
382687,48332,19,0
157727,42632,2,0
2571664,42632,3,1
3212588,10379,13,0
2390801,18737,3,0
1014353,43905,10,0
1062572,35847,3,1
3121717,592,27,0
3212588,18611,12,0
1521302,39016,19,0
3026897,39016,7,0
2543121,24440,1,0
2419992,40985,5,1
241039,46522,4,0
524981,46522,4,0
548193,46522,8,1
576624,46522,9,0
616386,46522,9,0
765223,46522,7,0
999235,46522,3,1
1044490,46522,15,1
1113565,46522,6,1
1561727,46522,5,1
1891969,46522,1,0
2146586,46522,4,1
2557206,46522,7,1
3113689,46522,12,0
36592,12036,3,1
130214,12036,14,1
463112,12036,20,0
793295,12036,4,0
1111387,12036,8,1
1645130,12036,22,0
2316232,12036,11,1
2646518,12036,4,1
2929675,12036,3,0
1111269,8654,11,1
112828,32734,4,0
195710,32734,7,0
341289,32734,13,0
472016,32734,21,1
733008,32734,12,1
739119,32734,5,1
761986,32734,8,1
890396,32734,2,0
1071608,32734,13,1
1158156,32734,14,1
1232485,32734,15,1
1288195,32734,8,0
1290411,32734,2,0
1306489,32734,1,0
1367909,32734,17,1
1605600,32734,12,1
1733011,32734,5,0
1789651,32734,1,0
1930720,32734,39,1
2085356,32734,6,0
2636095,32734,14,1
2730158,32734,4,0
3093078,32734,22,1
3121717,32734,31,1
3198360,32734,14,1
3398862,32734,5,0
878316,9366,8,1
1083977,9366,3,0
1366421,9366,30,0
1505392,9366,3,1
2514201,9366,1,1
2651439,9366,7,0
2665990,9366,13,1
3029760,9366,8,1
3351368,9366,5,1
156582,37825,13,0
827338,37825,10,0
1111448,37825,1,0
1419633,37825,5,0
2215577,37825,15,1
2369585,37825,29,1
2397435,37825,6,0
2605909,37825,7,0
3162458,37825,8,0
3234833,37825,18,1
46179,37462,36,1
112338,14168,6,1
311469,14168,8,0
424655,14168,8,1
992601,14168,7,1
2282838,14168,1,1
2440693,14168,12,0
3375291,14168,23,1
3407325,14168,5,0
572758,36010,18,0
734423,20549,5,0
1064806,20549,19,1
1134217,20549,1,1
1369487,20549,24,1
1543213,20549,8,1
1868078,20549,14,0
2747263,20549,25,1
3383610,20549,3,0
403960,28278,5,1
1061124,28278,13,0
1180256,28278,13,0
1487676,28278,7,0
284522,5240,7,0
370991,5240,6,0
421582,5240,13,1
478571,5240,12,0
503411,5240,5,1
878316,5240,10,1
1083977,5240,2,0
1266530,5240,8,1
1379398,5240,5,1
1428468,5240,20,1
1560150,5240,19,0
1981073,5240,14,0
2905633,5240,9,0
2964074,5240,8,0
253680,2180,7,1
413644,2180,6,0
518371,2180,11,1
531862,2180,14,0
676640,2180,1,1
1328041,2180,4,0
1376896,2180,11,0
1605836,2180,16,1
2096724,2180,9,1
2148703,2180,9,0
2666015,2180,9,1
2925328,2180,10,0
3188647,2180,7,1
507421,29898,10,1
812102,29898,16,0
1075662,29898,4,0
1286871,29898,2,0
1430299,29898,6,1
1854366,29898,2,0
1882529,29898,8,0
2512380,29898,13,1
2624752,29898,4,1
2655669,29898,7,0
3197786,29898,1,1
1061124,36322,11,0
3029760,36322,9,0
207527,28079,2,0
1083977,28079,4,0
1773209,28079,22,0
2219830,28079,2,0
136867,23801,4,1
187344,23801,3,1
208385,23801,4,1
478571,23801,7,1
860928,23801,8,1
1036807,23801,4,0
1082592,23801,33,0
2196383,23801,8,1
2676112,23801,20,1
3029760,23801,7,0
359090,48450,5,1
956333,48450,26,0
1111269,48450,4,1
3277475,48450,3,0
768363,5383,13,1
1064806,5383,22,1
1244495,5383,14,0
1868078,5383,16,0
3069958,5383,9,0
3198360,5383,15,1
1874922,42964,4,1
1130654,40054,9,1
302013,40229,21,1
437772,40229,14,1
912352,40229,15,1
932003,40229,4,0
961076,40229,7,1
1134374,40229,9,0
1926675,40229,1,1
2793659,40229,12,1
341289,22952,17,0
478997,22952,8,0
640443,22952,9,1
2440693,22952,11,0
2786535,22952,4,1
3056685,22952,12,0
3289977,22952,8,1
421405,43076,21,0
443780,43076,1,1
1134374,43076,8,0
1251451,43076,8,1
1656354,43076,3,0
1698804,24097,20,1
2214026,24097,7,1
2440693,24097,10,0
2523753,24097,4,0
2830607,24097,5,0
3275608,24097,2,0
161622,16824,7,0
1061124,16824,12,0
2249776,16824,6,1
145207,42699,3,0
375919,42699,3,1
415058,42699,5,1
1801356,42699,27,1
352309,24263,10,0
1005011,24263,10,1
1693087,24263,3,0
2981303,24263,6,0
449182,6101,1,1
2418069,6101,11,1
3248289,6101,19,1
1036807,45014,3,1
1882529,45014,9,0
474739,23898,4,1
888618,23898,9,0
936805,23898,24,0
1313584,23898,14,0
1967537,23898,14,0
2736624,23898,27,1
3074655,23898,6,0
3347922,23898,29,1
560482,14223,2,1
1729169,14223,15,0
2190866,14223,14,1
2609837,14223,7,1
648654,29931,7,1
103922,19938,3,1
651949,19938,5,0
2167534,19938,17,1
2210039,19938,7,1
2612359,19938,8,0
1793771,14502,2,1
2949722,913,3,0
200565,12564,11,0
225617,12564,6,0
859465,12564,7,1
878316,12564,9,1
1105673,12564,2,0
1514948,12564,39,0
2189714,12564,16,1
2319823,12564,6,1
2352289,12564,10,0
2397435,12564,8,0
109258,1994,13,0
888618,1994,10,0
1265425,1994,8,0
2699339,1994,11,1
1827441,27105,30,1
2473108,27105,5,0
1158156,25087,25,1
2250871,25087,13,0
2964222,25087,5,1
195710,12872,8,1
208718,12872,17,1
253325,12872,15,0
306083,12872,3,0
410612,12872,4,0
571419,12872,18,1
593783,12872,5,0
1034728,12872,4,0
1053862,12872,5,1
1416587,12872,11,1
1868078,12872,15,0
1959814,12872,12,0
1967537,12872,15,0
2082100,12872,15,0
2085356,12872,7,0
2110763,12872,8,0
2432274,12872,11,0
2927262,12872,5,0
2962450,12872,9,0
3173712,12872,5,1
3346986,12872,7,0
3379467,12872,15,1
3395682,12872,8,1
1645130,5606,23,0
315843,47875,14,0
2334990,47875,12,1
2699339,47875,12,1
1287086,26118,14,0
2676112,26118,21,0
2557670,34209,8,1
2897282,34209,5,1
765728,45290,4,0
1337729,45290,2,0
1356854,45290,1,0
2201210,45290,10,0
1333903,30753,2,1
1801356,30753,28,1
3323966,30753,23,0
1401378,40725,8,0
1481278,40725,5,0
1966729,40725,2,1
2132162,40725,18,1
156636,11078,26,0
743478,11078,12,0
902774,11078,23,0
1005011,11078,20,0
2336476,11078,9,1
2451154,11078,17,1
3166297,37076,4,1
1246980,14863,9,1
559218,29622,23,0
2701521,29622,9,0
851423,424,12,1
868217,424,8,1
3296144,424,28,0
206816,283,3,1
426443,283,3,0
1443422,283,2,0
1704085,283,25,0
1900388,283,6,0
2369585,283,28,1
3358242,283,10,1
424655,44325,13,1
3121717,30057,24,0
3167087,30057,19,0
633169,12544,7,1
1656354,12544,12,1
143310,48037,7,1
2088715,16417,37,0
2307717,16417,6,1
3123768,48056,4,1
261680,40173,10,1
802694,40173,14,0
795507,7212,9,0
565408,14477,1,0
1075642,14477,2,1
2043013,14477,28,0
2328074,14477,5,0
2925328,14477,9,0
739384,39005,2,0
168054,29397,6,0
3030165,4589,1,0
851423,648,1,1
995331,39570,3,1
848171,38909,1,1
1931104,38909,9,1
2995108,38909,8,0
1026142,2470,9,0
163455,24336,11,1
553915,24336,11,0
2723815,20721,3,0
2187885,46060,5,1
436697,12853,1,1
1266530,972,17,0
1912345,13014,7,1
2766951,13014,20,1
765223,3177,8,1
1253660,48634,7,1
1376896,32657,15,0
1601415,43999,25,0
579988,46188,2,0
2346171,46188,10,1
1919071,28609,9,0
3224973,36062,1,1
624583,9224,11,1
841603,9224,20,1
1431885,9224,36,1
1900388,9224,7,0
1578037,37004,9,1
3118036,37004,30,0
1729207,17022,4,0
1874922,17022,5,0
2619672,17022,28,0
1347971,33274,19,0
2207971,28764,8,1
1882404,34325,5,0
546126,39021,3,1
2279132,39021,6,1
1561727,32237,15,1
553915,42811,12,0
2838531,42811,13,0
2592974,21194,1,0
505191,28781,2,0
118800,21057,7,1
637576,21057,7,0
827338,21057,8,1
2139448,21057,14,0
1096556,15763,21,0
